Area Codes,households,fuel_poor,proportion
E07000044,38828,3918,14.689785440984164
E07000045,56876,5951,14.689785440984164
E07000046,29450,3658,14.689785440984164
E07000047,23926,2805,14.689785440984164
E07000061,47552,4476,14.689785440984164
E07000062,43394,5135,14.689785440984164
E07000063,44506,3927,14.689785440984164
E07000064,43152,4284,14.689785440984164
E07000065,66105,5589,14.689785440984164
E07000066,76344,5923,14.689785440984164
E07000067,64082,5614,14.689785440984164
E07000068,32185,2601,14.689785440984164
E07000069,38291,3564,14.689785440984164
E07000070,73136,5771,14.689785440984164
E07000071,75390,7147,14.689785440984164
E07000072,54700,4411,14.689785440984164
E07000073,36388,2869,14.689785440984164
E07000074,27121,2432,14.689785440984164
E07000075,35264,2670,14.689785440984164
E07000076,65305,6947,14.689785440984164
E07000077,32937,2884,14.689785440984164
E07000078,53662,5153,14.689785440984164
E07000079,38279,3505,14.689785440984164
E07000080,35984,3887,14.689785440984164
E07000081,53113,4996,14.689785440984164
E07000082,50294,4713,14.689785440984164
E07000083,37052,3098,14.689785440984164
E07000084,73319,5239,14.689785440984164
E07000085,49944,3749,14.689785440984164
E07000086,55088,4315,14.689785440984164
E07000087,49154,3528,14.689785440984164
E07000088,37395,3187,14.689785440984164
E07000089,37536,2619,14.689785440984164
E07000090,54101,4860,14.689785440984164
E07000091,81109,6900,14.689785440984164
E07000092,38517,3066,14.689785440984164
E07000093,50297,3844,14.689785440984164
E07000094,49491,4135,14.689785440984164
E07000095,39533,2922,14.689785440984164
E07000096,62891,5038,14.689785440984164
E07000098,41758,3548,14.689785440984164
E07000099,56112,4742,14.689785440984164
E07000102,36897,2998,14.689785440984164
E07000103,38430,3977,14.689785440984164
E07000105,50503,4471,14.689785440984164
E07000106,64180,6784,14.689785440984164
E07000107,42351,3460,14.689785440984164
E07000108,50889,5057,14.689785440984164
E07000109,42720,4327,14.689785440984164
E07000110,66994,5924,14.689785440984164
E07000111,49653,4066,14.689785440984164
E07000112,49889,5127,14.689785440984164
E07000113,58712,5848,14.689785440984164
E07000114,62795,7136,14.689785440984164
E07000115,50830,4138,14.689785440984164
E07000116,49733,4745,14.689785440984164
E07000117,38908,5868,14.689785440984164
E07000118,46543,4911,14.689785440984164
E07000119,36102,3491,14.689785440984164
E07000120,35578,5008,14.689785440984164
E07000121,59986,7806,14.689785440984164
E07000122,38706,6102,14.689785440984164
E07000123,59623,8380,14.689785440984164
E07000124,24960,2495,14.689785440984164
E07000125,30070,3667,14.689785440984164
E07000126,47780,5016,14.689785440984164
E07000127,47018,5160,14.689785440984164
E07000128,49001,5303,14.689785440984164
E07000129,39807,3621,14.689785440984164
E07000130,68492,7406,14.689785440984164
E07000131,35919,3176,14.689785440984164
E07000132,46707,4739,14.689785440984164
E07000133,22120,2434,14.689785440984164
E07000134,40255,4294,14.689785440984164
E07000135,22013,2104,14.689785440984164
E07000136,28041,3846,14.689785440984164
E07000137,62723,8055,14.689785440984164
E07000138,41003,5441,14.689785440984164
E07000139,47256,4977,14.689785440984164
E07000140,38312,4538,14.689785440984164
E07000141,59005,6228,14.689785440984164
E07000142,39518,4831,14.689785440984164
E07000143,57316,5927,14.689785440984164
E07000144,56031,4999,14.689785440984164
E07000145,44218,5639,14.689785440984164
E07000146,66117,7293,14.689785440984164
E07000147,48439,5363,14.689785440984164
E07000148,63271,7804,14.689785440984164
E07000149,55487,5272,14.689785440984164
E07000163,25184,2611,14.689785440984164
E07000164,39083,3677,14.689785440984164
E07000165,68834,6489,14.689785440984164
E07000166,20741,1965,14.689785440984164
E07000167,23133,2582,14.689785440984164
E07000168,50631,6143,14.689785440984164
E07000169,35410,3109,14.689785440984164
E07000170,52383,6202,14.689785440984164
E07000171,49081,5591,14.689785440984164
E07000172,48218,5678,14.689785440984164
E07000173,50811,5572,14.689785440984164
E07000174,46234,5529,14.689785440984164
E07000175,50221,5755,14.689785440984164
E07000176,47209,4717,14.689785440984164
E07000177,59959,4805,14.689785440984164
E07000178,58517,6983,14.689785440984164
E07000179,57213,4529,14.689785440984164
E07000180,52250,4141,14.689785440984164
E07000181,45769,3460,14.689785440984164
E07000187,48640,4834,14.689785440984164
E07000188,51401,5414,14.689785440984164
E07000189,73285,7468,14.689785440984164
E07000192,42364,5281,14.689785440984164
E07000193,49223,6871,14.689785440984164
E07000194,42990,4634,14.689785440984164
E07000195,54845,7058,14.689785440984164
E07000196,46399,4828,14.689785440984164
E07000197,58050,6695,14.689785440984164
E07000198,43546,5420,14.689785440984164
E07000199,32992,3665,14.689785440984164
E07000200,39487,3863,14.689785440984164
E07000202,60095,7251,14.689785440984164
E07000203,42263,4048,14.689785440984164
E07000207,55855,4350,14.689785440984164
E07000208,31441,2681,14.689785440984164
E07000209,57115,5192,14.689785440984164
E07000210,37813,3069,14.689785440984164
E07000211,58578,4618,14.689785440984164
E07000212,34597,2813,14.689785440984164
E07000213,41759,3145,14.689785440984164
E07000214,35459,2723,14.689785440984164
E07000215,35272,2780,14.689785440984164
E07000216,52076,4315,14.689785440984164
E07000217,41692,3336,14.689785440984164
E07000218,26985,3023,14.689785440984164
E07000219,54938,6569,14.689785440984164
E07000220,43666,4864,14.689785440984164
E07000221,54193,5678,14.689785440984164
E07000222,61220,6598,14.689785440984164
E07000223,28480,2424,14.689785440984164
E07000224,70455,6201,14.689785440984164
E07000225,52606,4872,14.689785440984164
E07000226,45144,3482,14.689785440984164
E07000227,57911,4374,14.689785440984164
E07000228,60523,4741,14.689785440984164
E07000229,49584,4615,14.689785440984164
E07000234,39918,3978,14.689785440984164
E07000235,33586,4244,14.689785440984164
E07000236,36162,3820,14.689785440984164
E07000237,43843,5548,14.689785440984164
E07000238,51667,5521,14.689785440984164
E07000239,44818,5583,14.689785440984164
E07000240,58915,4595,14.689785440984164
E07000241,45869,4235,14.689785440984164
E07000242,59402,4520,14.689785440984164
E07000243,36634,2822,14.689785440984164
E07000244,109920,11857,14.689785440984164
E07000245,74762,6870,14.689785440984164
E07000246,66011,6675,14.689785440984164
E08000001,120463,15590,14.689785440984164
E08000002,80909,9354,14.689785440984164
E08000003,212018,34336,14.689785440984164
E08000004,93018,10976,14.689785440984164
E08000005,90686,11631,14.689785440984164
E08000006,107250,13240,14.689785440984164
E08000007,126434,13591,14.689785440984164
E08000008,98354,11562,14.689785440984164
E08000009,97852,10848,14.689785440984164
E08000010,141182,17201,14.689785440984164
E08000011,63602,9312,14.689785440984164
E08000012,213828,36363,14.689785440984164
E08000013,78494,9996,14.689785440984164
E08000014,122239,15521,14.689785440984164
E08000015,145531,19037,14.689785440984164
E08000016,103117,12550,14.689785440984164
E08000017,129532,15722,14.689785440984164
E08000018,110954,12618,14.689785440984164
E08000019,235591,28658,14.689785440984164
E08000021,119701,17268,14.689785440984164
E08000022,93254,10469,14.689785440984164
E08000023,68659,9050,14.689785440984164
E08000024,122382,18670,14.689785440984164
E08000025,428430,72071,14.689785440984164
E08000026,134179,20479,14.689785440984164
E08000027,135408,17982,14.689785440984164
E08000028,126712,21385,14.689785440984164
E08000029,89704,8816,14.689785440984164
E08000030,112372,16154,14.689785440984164
E08000031,106509,16137,14.689785440984164
E08000032,204049,29095,14.689785440984164
E08000033,90702,11092,14.689785440984164
E08000034,177610,23211,14.689785440984164
E08000035,328539,42929,14.689785440984164
E08000036,143769,16061,14.689785440984164
E08000037,91119,11663,14.689785440984164
E09000001,4571,224,14.689785440984164
E09000002,72994,8433,14.689785440984164
E09000003,142113,13804,14.689785440984164
E09000004,96960,7976,14.689785440984164
E09000005,115252,14885,14.689785440984164
E09000006,136976,11096,14.689785440984164
E09000007,102018,9052,14.689785440984164
E09000008,151789,16265,14.689785440984164
E09000009,129803,13685,14.689785440984164
E09000010,125333,14131,14.689785440984164
E09000011,105890,10606,14.689785440984164
E09000012,106171,10786,14.689785440984164
E09000013,84326,7123,14.689785440984164
E09000014,106464,13376,14.689785440984164
E09000015,88111,10428,14.689785440984164
E09000016,101708,8123,14.689785440984164
E09000017,104943,10504,14.689785440984164
E09000018,99176,10714,14.689785440984164
E09000019,97722,8239,14.689785440984164
E09000020,82312,7157,14.689785440984164
E09000021,66632,6210,14.689785440984164
E09000022,135799,12104,14.689785440984164
E09000023,121404,12996,14.689785440984164
E09000024,82607,7776,14.689785440984164
E09000025,106366,16266,14.689785440984164
E09000026,103750,11723,14.689785440984164
E09000027,83521,5770,14.689785440984164
E09000028,125766,11071,14.689785440984164
E09000029,81858,7051,14.689785440984164
E09000030,105733,9743,14.689785440984164
E09000031,101243,13658,14.689785440984164
E09000032,136374,9853,14.689785440984164
E09000033,110454,10266,14.689785440984164
